Time,Protocol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow Bytes,IP Address,Threat Level,Port,Prediction,Payload Size,Number of Packets,Application Layer Data,User-Agent,Geolocation,Logistics ID,Anomaly Score,Event Description,Response Time,Session ID,Data Transfer Rate,Error Code
2020-09-17 15:53:01,UDP,SYN,Normal,5,135.39.209.192,131.70.98.110,0.85,885.89,11607,145.118.205.157,Benign,443,No Attack,960,6,GET /status,Mozilla/5.0,Airport DEF,LGT38173,0.05,File Upload,100 ms,SESS8607,0.33 Mbps,404
2021-10-12 23:18:49,UDP,ACK,Normal,2,97.61.146.175,192.57.228.68,0.22,289.68,6460,118.173.67.104,Benign,53,No Attack,700,4,QUERY /info,Mozilla/5.0,Airport ABC,LGT32300,0.01,File Upload,254 ms,SESS4897,3.05 Mbps,404
2024-02-27 01:40:38,TCP,FIN,Normal,4,54.148.167.231,100.133.93.85,0.12,652.79,14623,175.130.7.185,Benign,21,No Attack,1051,7,POST /upload,Mozilla/5.0,Airport XYZ,LGT28710,0.09,Data Query,276 ms,SESS9896,1.98 Mbps,200
2021-07-22 05:45:10,UDP,FIN,Normal,2,54.31.26.203,179.19.55.54,0.36,509.82,2998,124.195.128.133,Benign,21,No Attack,773,4,QUERY /info,Mozilla/5.0,Airport ABC,LGT94394,0.09,File Upload,266 ms,SESS7963,5.18 Mbps,403
2022-10-14 09:18:00,UDP,ACK,Normal,4,115.220.113.114,174.179.179.158,0.46,533.41,3321,135.78.212.188,Benign,53,No Attack,1314,4,GET /status,Mozilla/5.0,Airport XYZ,LGT89679,0.03,Connection Attempt,132 ms,SESS5473,0.69 Mbps,403
2020-10-02 20:43:39,UDP,ACK,Normal,4,164.49.241.244,91.201.8.141,0.53,786.53,971,164.207.230.35,Benign,80,No Attack,576,5,QUERY /info,Mozilla/5.0,Airport DEF,LGT85789,0.01,File Upload,235 ms,SESS8696,7.13 Mbps,200
2020-05-05 14:36:55,UDP,SYN,Normal,5,171.134.50.202,44.21.219.119,0.02,217.7,6976,30.189.168.144,Benign,53,No Attack,905,7,QUERY /info,Mozilla/5.0,Airport ABC,LGT87263,0.03,Data Query,445 ms,SESS7177,8.33 Mbps,404
2021-04-07 10:35:44,UDP,SYN,Normal,4,135.39.67.231,99.81.172.171,0.72,779.52,2564,113.43.150.168,Benign,443,No Attack,864,10,QUERY /info,Mozilla/5.0,Airport ABC,LGT80538,0.03,Connection Attempt,543 ms,SESS5022,1.99 Mbps,403
2022-07-03 14:00:28,TCP,SYN,Normal,5,48.46.253.210,128.69.114.147,0.25,553.95,10895,141.167.93.200,Benign,21,No Attack,1233,7,GET /status,Mozilla/5.0,Airport XYZ,LGT68500,0.01,Data Query,69 ms,SESS4953,8.63 Mbps,500
2020-11-26 19:07:33,TCP,FIN,Normal,1,150.84.192.43,29.222.104.120,0.42,745.86,12964,45.111.121.236,Benign,53,No Attack,121,5,QUERY /info,Mozilla/5.0,Airport XYZ,LGT24504,0.06,Connection Attempt,523 ms,SESS6211,8.86 Mbps,403
2023-06-07 15:52:55,UDP,ACK,Normal,5,184.70.94.249,34.211.144.194,0.29,789.12,2808,182.120.231.103,Benign,443,No Attack,598,10,POST /upload,Mozilla/5.0,Airport XYZ,LGT38101,0.05,Data Query,426 ms,SESS5118,8.08 Mbps,404
2020-02-19 03:41:36,UDP,SYN,Normal,1,75.253.97.49,115.217.84.43,0.31,753.94,6574,151.245.75.148,Benign,53,No Attack,1192,1,GET /status,Mozilla/5.0,Airport ABC,LGT21301,0.03,Data Query,571 ms,SESS7765,1.76 Mbps,404
2023-06-07 23:58:06,TCP,FIN,Normal,4,118.43.78.42,33.230.192.196,0.4,512.95,1354,118.116.136.195,Benign,21,No Attack,454,5,QUERY /info,Mozilla/5.0,Airport DEF,LGT95045,0.07,Data Query,51 ms,SESS7769,1.72 Mbps,500
2020-05-02 09:09:31,UDP,SYN,Normal,5,65.59.141.44,123.7.138.191,0.58,962.08,8578,150.1.166.141,Benign,80,No Attack,492,9,GET /status,Mozilla/5.0,Airport XYZ,LGT88460,0.08,Connection Attempt,338 ms,SESS6526,4.75 Mbps,200
2023-06-20 23:11:44,TCP,FIN,Normal,2,29.232.241.25,41.228.209.66,0.79,378.15,9535,117.116.108.83,Benign,443,No Attack,365,6,QUERY /info,Mozilla/5.0,Airport ABC,LGT44727,0.09,File Upload,472 ms,SESS4112,4.76 Mbps,200
2021-05-13 06:07:56,TCP,FIN,Normal,3,132.234.211.195,16.13.222.54,0.62,543.34,7436,15.135.250.133,Benign,443,No Attack,1029,7,POST /upload,Mozilla/5.0,Airport ABC,LGT77448,0.01,File Upload,403 ms,SESS1174,8.16 Mbps,500
2024-02-17 15:55:41,UDP,SYN,Normal,5,56.157.73.210,37.103.52.212,0.55,558.3,10263,176.0.163.27,Benign,53,No Attack,1148,10,QUERY /info,Mozilla/5.0,Airport DEF,LGT38907,0.04,Connection Attempt,398 ms,SESS7754,2.87 Mbps,404
2021-05-09 01:09:50,UDP,SYN,Normal,2,93.249.244.9,168.209.168.3,0.01,254.26,717,118.154.112.151,Benign,443,No Attack,417,3,QUERY /info,Mozilla/5.0,Airport ABC,LGT74790,0.06,Connection Attempt,502 ms,SESS9955,1.35 Mbps,200
2020-03-09 20:33:15,UDP,SYN,Normal,1,155.230.36.105,186.28.212.80,0.68,186.57,9425,78.176.115.125,Benign,53,No Attack,659,4,GET /status,Mozilla/5.0,Airport XYZ,LGT67911,0.06,Data Query,187 ms,SESS9191,1.23 Mbps,404
2022-10-24 05:03:12,TCP,ACK,Normal,1,70.246.194.232,103.49.129.138,0.74,40.48,512,142.184.92.1,Benign,80,No Attack,671,1,POST /upload,Mozilla/5.0,Airport XYZ,LGT47911,0.02,Connection Attempt,500 ms,SESS4874,4.93 Mbps,404
2023-02-17 13:27:24,UDP,ACK,Normal,3,61.209.195.214,146.22.6.251,0.27,711.13,13442,64.125.96.234,Benign,80,No Attack,1352,1,GET /status,Mozilla/5.0,Airport ABC,LGT10447,0.08,Connection Attempt,290 ms,SESS8281,2.09 Mbps,200
2020-11-30 18:47:51,UDP,SYN,Normal,4,178.81.248.253,124.69.222.107,0.98,25.97,14689,31.71.11.76,Benign,443,No Attack,727,2,GET /status,Mozilla/5.0,Airport ABC,LGT35970,0.05,File Upload,242 ms,SESS8903,5.33 Mbps,404
2023-03-29 14:33:27,UDP,ACK,Normal,4,104.239.85.229,58.202.117.136,0.39,608.38,14862,49.26.28.185,Benign,80,No Attack,486,3,QUERY /info,Mozilla/5.0,Airport XYZ,LGT59172,0.06,Connection Attempt,511 ms,SESS2709,9.19 Mbps,404
2020-06-16 16:18:54,TCP,FIN,Normal,3,17.166.42.13,188.250.185.24,0.7,368.19,4888,93.160.177.15,Benign,443,No Attack,1366,9,GET /status,Mozilla/5.0,Airport DEF,LGT38629,0.07,Connection Attempt,481 ms,SESS1592,2.38 Mbps,404
2020-03-23 21:37:39,TCP,FIN,Normal,5,17.212.142.46,159.15.84.4,0.39,928.33,1181,169.206.244.7,Benign,21,No Attack,450,4,POST /upload,Mozilla/5.0,Airport DEF,LGT41278,0.01,File Upload,485 ms,SESS7378,9.90 Mbps,403
2022-10-09 11:51:02,TCP,SYN,Normal,2,142.19.209.183,92.124.116.44,0.36,714.48,14284,177.126.155.129,Benign,53,No Attack,462,4,QUERY /info,Mozilla/5.0,Airport ABC,LGT60939,0.09,Data Query,241 ms,SESS3125,0.53 Mbps,404
2020-05-31 04:46:04,TCP,SYN,Normal,5,16.229.54.192,94.232.160.68,0.51,901.28,2799,179.234.225.240,Benign,53,No Attack,158,6,POST /upload,Mozilla/5.0,Airport XYZ,LGT19962,0.04,File Upload,456 ms,SESS3926,1.19 Mbps,403
2020-11-21 18:17:51,UDP,SYN,Normal,4,40.35.135.8,166.196.25.229,0.59,730.13,2716,153.25.126.130,Benign,21,No Attack,1280,7,POST /upload,Mozilla/5.0,Airport XYZ,LGT69686,0.08,File Upload,366 ms,SESS8810,8.73 Mbps,500
2022-10-21 22:44:57,TCP,FIN,Normal,4,169.66.3.136,42.91.156.23,0.24,629.6,5682,41.5.123.18,Benign,53,No Attack,1232,4,GET /status,Mozilla/5.0,Airport DEF,LGT15608,0.06,Connection Attempt,488 ms,SESS8122,8.10 Mbps,500
2023-09-23 10:09:01,UDP,ACK,Normal,3,88.245.118.62,192.80.132.231,0.29,437.85,4417,182.187.117.81,Benign,53,No Attack,395,3,POST /upload,Mozilla/5.0,Airport ABC,LGT58155,0.1,Connection Attempt,518 ms,SESS5526,5.94 Mbps,403
2020-09-29 11:32:49,TCP,ACK,Normal,1,155.77.168.248,187.44.179.187,0.22,921.21,10391,100.6.45.216,Benign,21,No Attack,1317,5,GET /status,Mozilla/5.0,Airport XYZ,LGT96190,0.07,Data Query,245 ms,SESS6343,7.67 Mbps,200
2023-06-23 00:03:11,UDP,ACK,Normal,2,63.51.231.251,101.28.234.21,0.28,539.01,12600,150.195.146.254,Benign,53,No Attack,1074,6,GET /status,Mozilla/5.0,Airport ABC,LGT75731,0.05,File Upload,504 ms,SESS8740,4.40 Mbps,200
2023-03-08 10:34:03,UDP,FIN,Normal,5,189.245.105.235,124.89.111.235,0.78,266.39,10214,98.112.138.119,Benign,21,No Attack,586,2,GET /status,Mozilla/5.0,Airport ABC,LGT54027,0.05,File Upload,540 ms,SESS1685,2.20 Mbps,500
2023-04-18 18:53:44,UDP,FIN,Normal,5,18.201.227.26,121.197.244.178,0.34,518.66,652,91.134.82.225,Benign,21,No Attack,706,5,QUERY /info,Mozilla/5.0,Airport XYZ,LGT29823,0.03,Data Query,499 ms,SESS8212,3.84 Mbps,403
2021-12-07 18:42:37,TCP,FIN,Normal,1,87.101.237.158,135.145.224.198,0.7,802.3,8165,123.188.197.40,Benign,80,No Attack,830,2,QUERY /info,Mozilla/5.0,Airport DEF,LGT69333,0.05,Connection Attempt,413 ms,SESS1579,3.81 Mbps,200
2021-12-31 07:07:13,TCP,SYN,Normal,3,36.217.155.28,168.234.126.164,0.74,974.17,2130,184.30.158.13,Benign,80,No Attack,818,5,GET /status,Mozilla/5.0,Airport DEF,LGT10538,0.04,Connection Attempt,574 ms,SESS1255,5.89 Mbps,200
2020-01-19 21:50:12,TCP,SYN,Normal,3,101.121.223.229,57.74.120.184,0.86,725.97,12993,69.78.81.153,Benign,53,No Attack,1099,3,GET /status,Mozilla/5.0,Airport DEF,LGT27343,0.07,File Upload,571 ms,SESS5389,8.19 Mbps,200
2023-02-16 05:16:46,TCP,ACK,Normal,1,130.2.42.206,100.149.126.67,0.7,843.57,931,133.129.95.211,Benign,53,No Attack,278,9,QUERY /info,Mozilla/5.0,Airport ABC,LGT52087,0.07,Connection Attempt,326 ms,SESS5220,8.53 Mbps,500
2020-04-16 05:15:47,UDP,FIN,Normal,2,114.62.3.223,64.193.241.204,0.18,872.6,2428,57.182.250.255,Benign,80,No Attack,403,5,POST /upload,Mozilla/5.0,Airport DEF,LGT65241,0.02,Connection Attempt,254 ms,SESS1827,4.30 Mbps,404
2021-03-07 02:09:06,TCP,SYN,Normal,1,160.202.23.200,67.178.52.97,0.79,580.27,13815,102.121.8.102,Benign,21,No Attack,442,7,GET /status,Mozilla/5.0,Airport XYZ,LGT97569,0.07,Data Query,201 ms,SESS5355,5.81 Mbps,404
2020-05-04 12:42:41,UDP,FIN,Normal,4,99.57.190.142,125.255.120.229,0.18,41.71,9850,101.66.147.162,Benign,443,No Attack,1434,2,QUERY /info,Mozilla/5.0,Airport ABC,LGT24637,0.05,Data Query,181 ms,SESS6667,9.99 Mbps,404
2020-09-08 07:53:01,TCP,SYN,Normal,1,189.5.151.75,120.123.43.155,0.75,623.41,2158,134.20.100.241,Benign,80,No Attack,1298,7,POST /upload,Mozilla/5.0,Airport XYZ,LGT40607,0.04,File Upload,139 ms,SESS1690,8.17 Mbps,403
2023-02-21 05:22:19,TCP,ACK,Normal,3,159.146.168.13,153.130.133.139,0.09,552.97,7125,66.104.139.113,Benign,80,No Attack,261,9,POST /upload,Mozilla/5.0,Airport XYZ,LGT89323,0.05,Connection Attempt,435 ms,SESS8460,4.90 Mbps,500
2021-09-18 22:19:47,UDP,FIN,Normal,3,116.211.243.130,55.82.166.243,0.03,419.39,532,97.95.121.246,Benign,443,No Attack,765,2,QUERY /info,Mozilla/5.0,Airport XYZ,LGT56073,0.08,File Upload,160 ms,SESS7231,8.43 Mbps,403
2020-09-26 21:28:16,UDP,ACK,Normal,5,33.220.185.185,100.245.63.162,0.22,277.57,7785,163.56.127.99,Benign,53,No Attack,966,8,GET /status,Mozilla/5.0,Airport ABC,LGT58041,0.1,Connection Attempt,95 ms,SESS3124,3.13 Mbps,404
2022-08-01 08:46:17,TCP,FIN,Normal,1,27.129.179.74,45.202.252.99,0.81,214.11,12952,33.184.179.18,Benign,21,No Attack,704,9,GET /status,Mozilla/5.0,Airport XYZ,LGT95354,0.1,File Upload,448 ms,SESS5149,6.77 Mbps,200
2021-09-26 01:06:12,UDP,FIN,Normal,5,167.218.6.67,164.230.221.133,0.91,570.62,12755,23.9.207.41,Benign,443,No Attack,451,9,GET /status,Mozilla/5.0,Airport DEF,LGT77637,0.01,Connection Attempt,106 ms,SESS4173,2.17 Mbps,404
2021-03-03 12:48:12,TCP,ACK,Normal,1,160.40.152.76,166.204.119.196,0.45,2.18,9327,184.65.110.58,Benign,443,No Attack,1366,8,QUERY /info,Mozilla/5.0,Airport XYZ,LGT50048,0.09,Connection Attempt,112 ms,SESS2505,9.78 Mbps,500
2021-03-25 00:30:45,TCP,FIN,Normal,5,55.22.173.254,16.106.18.254,0.63,536.21,5940,137.253.40.28,Benign,21,No Attack,688,2,GET /status,Mozilla/5.0,Airport ABC,LGT23434,0.08,Data Query,464 ms,SESS3297,9.46 Mbps,404
2020-12-25 03:19:40,UDP,ACK,Normal,5,159.116.117.97,57.222.35.20,0.31,636.1,11337,12.180.96.26,Benign,80,No Attack,1481,9,QUERY /info,Mozilla/5.0,Airport ABC,LGT97918,0.0,Data Query,104 ms,SESS4251,5.11 Mbps,404
2022-01-06 04:36:20,TCP,ACK,Normal,4,61.84.107.48,73.92.174.181,0.91,212.85,7514,107.248.178.65,Benign,443,No Attack,219,10,GET /status,Mozilla/5.0,Airport ABC,LGT93045,0.01,Data Query,285 ms,SESS7323,9.88 Mbps,200
2023-07-23 01:15:48,TCP,FIN,Normal,2,181.68.42.161,116.158.72.20,0.09,856.28,12177,181.222.34.3,Benign,53,No Attack,579,10,QUERY /info,Mozilla/5.0,Airport ABC,LGT50293,0.02,Connection Attempt,94 ms,SESS7848,6.80 Mbps,403
2022-05-29 02:52:28,UDP,SYN,Normal,4,75.202.229.190,80.176.32.183,0.46,898.99,4353,87.199.67.44,Benign,443,No Attack,1245,3,POST /upload,Mozilla/5.0,Airport XYZ,LGT44059,0.05,Data Query,174 ms,SESS1216,4.29 Mbps,403
2024-01-03 01:00:32,UDP,ACK,Normal,3,188.144.195.109,87.252.4.103,0.57,417.36,6040,183.150.135.243,Benign,53,No Attack,811,7,GET /status,Mozilla/5.0,Airport XYZ,LGT37059,0.09,File Upload,479 ms,SESS6882,1.93 Mbps,500
2021-10-18 00:37:05,TCP,SYN,Normal,5,25.153.12.17,160.97.79.162,0.45,25.37,2622,47.161.88.94,Benign,443,No Attack,423,5,GET /status,Mozilla/5.0,Airport DEF,LGT47993,0.05,File Upload,241 ms,SESS8641,5.15 Mbps,200
2021-12-25 11:37:22,TCP,ACK,Normal,5,43.255.44.236,48.81.34.211,0.84,419.42,1046,137.124.120.208,Benign,21,No Attack,533,7,QUERY /info,Mozilla/5.0,Airport XYZ,LGT53977,0.06,Data Query,315 ms,SESS1553,1.05 Mbps,404
2022-07-06 14:27:35,UDP,SYN,Normal,2,122.152.66.55,177.25.222.178,0.88,341.12,8039,134.162.162.23,Benign,21,No Attack,706,2,GET /status,Mozilla/5.0,Airport ABC,LGT14649,0.0,Connection Attempt,89 ms,SESS5675,0.30 Mbps,500
2023-05-16 10:40:45,TCP,FIN,Normal,5,58.40.212.194,190.234.51.159,0.25,345.21,7995,172.216.51.101,Benign,443,No Attack,1141,10,QUERY /info,Mozilla/5.0,Airport ABC,LGT99787,0.06,Data Query,284 ms,SESS3346,3.23 Mbps,403
2024-03-26 09:33:28,TCP,SYN,Normal,3,96.208.19.86,11.86.230.179,0.44,864.22,8596,154.249.42.166,Benign,80,No Attack,669,10,POST /upload,Mozilla/5.0,Airport DEF,LGT89891,0.06,File Upload,508 ms,SESS5853,2.69 Mbps,404
2021-03-20 09:54:49,UDP,ACK,Normal,2,169.36.252.244,140.169.141.29,0.13,364.67,1360,175.141.229.111,Benign,80,No Attack,739,6,POST /upload,Mozilla/5.0,Airport DEF,LGT17890,0.03,Connection Attempt,241 ms,SESS5264,7.02 Mbps,500
2021-08-26 04:00:01,UDP,ACK,Normal,4,58.166.243.77,62.211.118.15,0.35,556.7,1457,67.178.32.122,Benign,53,No Attack,128,4,POST /upload,Mozilla/5.0,Airport ABC,LGT55810,0.09,Data Query,124 ms,SESS4266,7.22 Mbps,500
2023-01-02 00:29:30,UDP,SYN,Normal,5,152.50.112.29,70.105.172.29,0.51,639.34,1169,104.165.98.15,Benign,80,No Attack,385,1,GET /status,Mozilla/5.0,Airport DEF,LGT64673,0.09,Connection Attempt,162 ms,SESS6544,4.55 Mbps,500
2022-08-02 03:46:21,UDP,FIN,Normal,5,147.15.21.139,176.128.21.184,0.45,345.73,2342,33.230.27.241,Benign,80,No Attack,992,1,QUERY /info,Mozilla/5.0,Airport XYZ,LGT46183,0.09,File Upload,440 ms,SESS3912,2.07 Mbps,403
2023-05-25 04:21:09,TCP,FIN,Normal,4,11.45.125.70,60.238.23.253,0.33,414.72,10154,165.72.51.128,Benign,80,No Attack,1045,1,QUERY /info,Mozilla/5.0,Airport DEF,LGT26022,0.03,File Upload,364 ms,SESS5009,2.74 Mbps,500
2022-06-21 11:48:15,TCP,SYN,Normal,2,10.79.118.65,10.148.246.223,0.78,937.81,6176,35.47.84.102,Benign,53,No Attack,1009,10,QUERY /info,Mozilla/5.0,Airport XYZ,LGT90825,0.04,File Upload,513 ms,SESS9292,6.10 Mbps,403
2021-12-21 04:51:24,TCP,FIN,Normal,4,70.96.160.208,25.68.154.136,0.57,870.38,10533,23.97.240.209,Benign,80,No Attack,471,6,QUERY /info,Mozilla/5.0,Airport DEF,LGT82532,0.06,Connection Attempt,409 ms,SESS5838,4.03 Mbps,200
2023-05-27 06:48:33,UDP,FIN,Normal,1,65.225.165.233,148.120.193.115,0.92,605.33,3728,82.99.52.163,Benign,21,No Attack,1204,2,QUERY /info,Mozilla/5.0,Airport DEF,LGT23709,0.01,File Upload,182 ms,SESS9995,2.94 Mbps,200
2023-12-23 16:45:02,TCP,SYN,Normal,1,80.13.58.48,144.9.31.74,0.18,41.98,1189,82.89.231.244,Benign,443,No Attack,832,10,GET /status,Mozilla/5.0,Airport DEF,LGT56455,0.01,Connection Attempt,173 ms,SESS1569,8.74 Mbps,500
2023-10-16 15:13:05,UDP,SYN,Normal,2,158.2.51.220,110.91.24.32,0.15,877.25,13218,73.215.66.18,Benign,443,No Attack,137,9,POST /upload,Mozilla/5.0,Airport DEF,LGT17250,0.05,Connection Attempt,140 ms,SESS1229,7.31 Mbps,403
2020-08-25 23:36:25,TCP,FIN,Normal,4,145.40.70.75,133.208.115.85,0.75,95.13,11689,52.165.244.228,Benign,21,No Attack,505,4,POST /upload,Mozilla/5.0,Airport XYZ,LGT40379,0.03,Connection Attempt,83 ms,SESS9530,3.98 Mbps,403
2022-05-02 11:48:28,TCP,ACK,Normal,4,156.141.60.167,51.36.114.87,0.26,56.16,12247,155.244.193.76,Benign,443,No Attack,722,10,GET /status,Mozilla/5.0,Airport XYZ,LGT73650,0.1,File Upload,340 ms,SESS8917,5.86 Mbps,404
2022-11-12 02:30:20,UDP,ACK,Normal,5,73.70.142.28,75.216.13.202,0.01,81.27,7933,157.102.94.53,Benign,443,No Attack,278,2,QUERY /info,Mozilla/5.0,Airport DEF,LGT66729,0.1,File Upload,379 ms,SESS3331,4.66 Mbps,500
2023-07-30 14:20:58,TCP,SYN,Normal,5,35.192.228.236,47.35.86.167,0.44,133.13,5941,151.254.128.25,Benign,21,No Attack,1464,8,POST /upload,Mozilla/5.0,Airport ABC,LGT71225,0.02,File Upload,109 ms,SESS6401,4.28 Mbps,404
2023-05-19 02:54:40,UDP,SYN,Normal,2,167.170.105.71,144.62.33.200,0.45,963.53,12057,56.182.138.224,Benign,21,No Attack,869,5,QUERY /info,Mozilla/5.0,Airport XYZ,LGT15538,0.0,Data Query,131 ms,SESS2349,8.29 Mbps,403
2020-03-10 17:43:14,UDP,FIN,Normal,2,131.11.89.115,103.183.24.95,0.14,669.33,10551,61.151.125.97,Benign,80,No Attack,523,3,GET /status,Mozilla/5.0,Airport DEF,LGT95821,0.04,Connection Attempt,461 ms,SESS6999,4.07 Mbps,403
2020-10-21 04:40:59,UDP,FIN,Normal,2,149.58.104.118,53.38.249.154,0.35,926.8,8607,66.37.20.148,Benign,443,No Attack,496,3,POST /upload,Mozilla/5.0,Airport ABC,LGT65151,0.04,File Upload,219 ms,SESS1984,6.80 Mbps,200
2023-12-23 17:53:12,TCP,SYN,Normal,3,48.8.195.199,70.10.81.179,0.79,735.11,13061,169.3.208.95,Benign,443,No Attack,427,2,GET /status,Mozilla/5.0,Airport DEF,LGT64845,0.04,Connection Attempt,576 ms,SESS1692,3.95 Mbps,200
2024-02-08 16:14:48,TCP,ACK,Normal,5,74.64.62.6,15.185.78.49,0.03,59.39,8828,100.68.194.80,Benign,80,No Attack,666,1,QUERY /info,Mozilla/5.0,Airport DEF,LGT17771,0.08,File Upload,446 ms,SESS5485,0.17 Mbps,403
2021-12-24 17:32:52,TCP,SYN,Normal,3,103.150.220.244,190.17.120.129,0.53,881.58,14364,57.136.29.138,Benign,443,No Attack,1275,3,POST /upload,Mozilla/5.0,Airport XYZ,LGT37841,0.07,Connection Attempt,372 ms,SESS6892,6.23 Mbps,200
2024-01-11 03:16:04,TCP,FIN,Normal,4,131.19.214.197,145.152.68.187,0.32,920.72,2620,75.146.52.55,Benign,21,No Attack,1096,8,GET /status,Mozilla/5.0,Airport XYZ,LGT14079,0.01,Data Query,94 ms,SESS7902,7.85 Mbps,500
2020-06-30 05:52:03,UDP,SYN,Normal,5,30.150.125.45,150.205.53.88,0.25,411.34,764,41.116.58.145,Benign,53,No Attack,226,9,QUERY /info,Mozilla/5.0,Airport DEF,LGT92396,0.07,Connection Attempt,465 ms,SESS7617,8.54 Mbps,403
2023-02-23 01:16:59,TCP,ACK,Normal,1,153.222.152.145,136.17.102.82,0.9,162.02,7163,131.2.173.25,Benign,443,No Attack,1012,1,QUERY /info,Mozilla/5.0,Airport ABC,LGT52381,0.07,Connection Attempt,235 ms,SESS6449,7.02 Mbps,404
2023-06-14 01:45:29,UDP,SYN,Normal,5,152.143.226.158,53.195.46.124,0.19,882.2,5015,34.198.25.150,Benign,443,No Attack,228,7,POST /upload,Mozilla/5.0,Airport ABC,LGT41383,0.09,File Upload,73 ms,SESS4873,7.66 Mbps,404
2022-02-18 09:08:13,TCP,SYN,Normal,1,101.140.15.219,151.110.125.112,0.14,562.63,598,77.158.52.159,Benign,80,No Attack,198,6,QUERY /info,Mozilla/5.0,Airport ABC,LGT69532,0.08,Connection Attempt,593 ms,SESS9141,7.66 Mbps,500
2021-07-23 08:31:37,UDP,FIN,Normal,3,24.16.206.56,27.79.32.26,0.74,491.36,3958,51.15.1.48,Benign,80,No Attack,398,10,GET /status,Mozilla/5.0,Airport ABC,LGT75303,0.01,File Upload,126 ms,SESS6218,8.05 Mbps,200
2020-09-22 11:44:39,TCP,ACK,Normal,2,154.205.176.12,24.229.148.75,0.83,758.0,12195,150.150.114.143,Benign,443,No Attack,408,8,POST /upload,Mozilla/5.0,Airport ABC,LGT30413,0.06,Data Query,226 ms,SESS7758,5.40 Mbps,403
2021-03-08 22:41:18,TCP,FIN,Normal,1,179.166.25.153,32.176.36.245,0.31,491.16,14938,164.21.211.134,Benign,21,No Attack,956,1,QUERY /info,Mozilla/5.0,Airport XYZ,LGT67785,0.06,Data Query,274 ms,SESS9946,5.02 Mbps,403
2021-04-30 15:41:12,UDP,ACK,Normal,1,157.227.175.240,51.197.51.3,0.76,646.29,2602,66.171.192.16,Benign,53,No Attack,1423,6,POST /upload,Mozilla/5.0,Airport XYZ,LGT31112,0.09,Connection Attempt,502 ms,SESS9148,4.44 Mbps,404
2023-12-17 22:44:40,UDP,FIN,Normal,3,36.161.137.33,12.77.73.46,0.31,198.36,13987,125.39.221.11,Benign,21,No Attack,1022,2,GET /status,Mozilla/5.0,Airport ABC,LGT51216,0.08,Data Query,498 ms,SESS9671,8.16 Mbps,404
2021-06-13 17:14:24,TCP,SYN,Normal,3,103.32.85.174,104.85.161.32,0.81,10.3,410,56.150.86.171,Benign,21,No Attack,1138,3,QUERY /info,Mozilla/5.0,Airport XYZ,LGT63431,0.04,Data Query,539 ms,SESS9911,5.60 Mbps,404
2022-06-03 01:12:06,TCP,FIN,Normal,3,140.70.246.183,121.22.93.0,0.05,279.65,3560,105.221.252.221,Benign,80,No Attack,475,5,QUERY /info,Mozilla/5.0,Airport DEF,LGT54231,0.05,File Upload,185 ms,SESS5665,5.05 Mbps,500
2021-06-25 06:56:34,TCP,SYN,Normal,3,63.238.173.185,89.203.195.219,0.93,901.29,6663,76.162.125.75,Benign,21,No Attack,928,9,GET /status,Mozilla/5.0,Airport XYZ,LGT49361,0.08,Data Query,558 ms,SESS4173,7.29 Mbps,200
2020-03-11 03:55:52,TCP,ACK,Normal,5,65.133.255.90,133.121.197.48,0.16,572.52,6150,144.217.254.1,Benign,443,No Attack,542,7,POST /upload,Mozilla/5.0,Airport ABC,LGT45454,0.03,Data Query,251 ms,SESS4404,0.78 Mbps,500
2020-06-06 02:40:51,TCP,FIN,Normal,1,145.64.57.131,25.68.174.82,0.74,122.83,2373,147.227.210.129,Benign,80,No Attack,892,7,POST /upload,Mozilla/5.0,Airport XYZ,LGT69613,0.08,Connection Attempt,84 ms,SESS4512,1.20 Mbps,403
2020-03-16 07:03:38,UDP,FIN,Normal,3,136.90.35.112,142.172.244.226,0.52,554.01,6103,135.98.113.69,Benign,443,No Attack,1011,5,QUERY /info,Mozilla/5.0,Airport XYZ,LGT56673,0.02,Connection Attempt,199 ms,SESS8310,1.65 Mbps,500
2022-01-11 06:52:36,TCP,SYN,Normal,2,55.216.92.122,129.8.92.232,0.76,792.89,11409,63.233.1.193,Benign,443,No Attack,1352,6,QUERY /info,Mozilla/5.0,Airport ABC,LGT17469,0.08,Connection Attempt,187 ms,SESS4151,4.45 Mbps,404
2021-04-29 15:49:16,TCP,FIN,Normal,3,63.252.235.177,110.71.8.225,0.03,455.95,1960,71.240.11.46,Benign,21,No Attack,1321,8,QUERY /info,Mozilla/5.0,Airport DEF,LGT70415,0.02,Data Query,528 ms,SESS3493,9.11 Mbps,200
2020-02-15 11:37:06,UDP,ACK,Normal,3,39.125.3.112,16.175.4.236,0.24,773.12,5645,91.96.55.93,Benign,443,No Attack,1076,1,GET /status,Mozilla/5.0,Airport XYZ,LGT98726,0.02,Data Query,526 ms,SESS7539,4.54 Mbps,500
2020-12-12 21:20:41,TCP,SYN,Normal,4,93.72.129.29,45.206.44.92,0.84,81.55,4928,100.15.43.118,Benign,80,No Attack,116,10,GET /status,Mozilla/5.0,Airport DEF,LGT49724,0.02,File Upload,75 ms,SESS1857,6.02 Mbps,403
